ElectionDate,PartyCode,PartyName,RaceCode,RaceName,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
8/28/18,DEM,Democratic Party,GOV,Governor,GLA,Glades,   , ,13,13,Levine,Philip,,187
8/28/18,DEM,Democratic Party,GOV,Governor,GUL,Gulf,   , ,10,10,Levine,Philip,,78
8/28/18,DEM,Democratic Party,GOV,Governor,HAM,Hamilton,   , ,8,8,Levine,Philip,,109
8/28/18,DEM,Democratic Party,GOV,Governor,HAR,Hardee,   , ,12,12,Levine,Philip,,152
8/28/18,DEM,Democratic Party,GOV,Governor,HEN,Hendry,   , ,10,10,Levine,Philip,,467
8/28/18,DEM,Democratic Party,GOV,Governor,HER,Hernando,   , ,64,64,Levine,Philip,,2485
8/28/18,DEM,Democratic Party,GOV,Governor,HIG,Highlands,   , ,25,25,Levine,Philip,,1108
8/28/18,DEM,Democratic Party,GOV,Governor,HIL,Hillsborough,   , ,390,390,Levine,Philip,,14094
8/28/18,DEM,Democratic Party,GOV,Governor,HOL,Holmes,   , ,8,8,Levine,Philip,,83
8/28/18,DEM,Democratic Party,GOV,Governor,IND,Indian River,   , ,36,36,Levine,Philip,,2463
8/28/18,DEM,Democratic Party,GOV,Governor,JAC,Jackson,   , ,14,14,Levine,Philip,,312
8/28/18,DEM,Democratic Party,GOV,Governor,JEF,Jefferson,   , ,16,16,Levine,Philip,,182
8/28/18,DEM,Democratic Party,GOV,Governor,LAF,Lafayette,   , ,5,5,Levine,Philip,,51
8/28/18,DEM,Democratic Party,GOV,Governor,LAK,Lake,   , ,102,102,Levine,Philip,,3110
8/28/18,DEM,Democratic Party,GOV,Governor,LEE,Lee,   , ,127,127,Levine,Philip,,13460
8/28/18,DEM,Democratic Party,GOV,Governor,LEO,Leon,   , ,155,155,Levine,Philip,,4112
8/28/18,DEM,Democratic Party,GOV,Governor,LEV,Levy,   , ,13,13,Levine,Philip,,255
8/28/18,DEM,Democratic Party,GOV,Governor,LIB,Liberty,   , ,8,8,Levine,Philip,,108
8/28/18,DEM,Democratic Party,GOV,Governor,MAD,Madison,   , ,11,11,Levine,Philip,,163
8/28/18,DEM,Democratic Party,GOV,Governor,MAN,Manatee,   , ,70,70,Levine,Philip,,4858
8/28/18,DEM,Democratic Party,GOV,Governor,MON,Monroe,   , ,33,33,Levine,Philip,,2011
8/28/18,DEM,Democratic Party,GOV,Governor,MRN,Marion,   , ,125,125,Levine,Philip,,3274
8/28/18,DEM,Democratic Party,GOV,Governor,MRT,Martin,   , ,30,30,Levine,Philip,,2821
8/28/18,DEM,Democratic Party,GOV,Governor,NAS,Nassau,   , ,15,15,Levine,Philip,,718
8/28/18,DEM,Democratic Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Levine,Philip,,1249
8/28/18,DEM,Democratic Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Levine,Philip,,405
8/28/18,DEM,Democratic Party,GOV,Governor,ORA,Orange,   , ,247,247,Levine,Philip,,13541
8/28/18,DEM,Democratic Party,GOV,Governor,OSC,Osceola,   , ,87,87,Levine,Philip,,4519
8/28/18,DEM,Democratic Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Levine,Philip,,33834
8/28/18,DEM,Democratic Party,GOV,Governor,PAS,Pasco,   , ,110,110,Levine,Philip,,5416
8/28/18,DEM,Democratic Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Levine,Philip,,15792
8/28/18,DEM,Democratic Party,GOV,Governor,POL,Polk,   , ,167,167,Levine,Philip,,6843
8/28/18,DEM,Democratic Party,GOV,Governor,PUT,Putnam,   , ,35,35,Levine,Philip,,785
8/28/18,DEM,Democratic Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Levine,Philip,,1599
8/28/18,DEM,Democratic Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Levine,Philip,,8688
8/28/18,DEM,Democratic Party,GOV,Governor,SEM,Seminole,   , ,81,81,Levine,Philip,,4255
8/28/18,DEM,Democratic Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Levine,Philip,,2456
8/28/18,DEM,Democratic Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Levine,Philip,,6011
8/28/18,DEM,Democratic Party,GOV,Governor,SUM,Sumter,   , ,26,26,Levine,Philip,,1871
8/28/18,DEM,Democratic Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Levine,Philip,,289
8/28/18,DEM,Democratic Party,GOV,Governor,TAY,Taylor,   , ,14,14,Levine,Philip,,206
8/28/18,DEM,Democratic Party,GOV,Governor,UNI,Union,   , ,8,8,Levine,Philip,,119
8/28/18,DEM,Democratic Party,GOV,Governor,VOL,Volusia,   , ,125,125,Levine,Philip,,5456
8/28/18,DEM,Democratic Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Levine,Philip,,327
8/28/18,DEM,Democratic Party,GOV,Governor,WAL,Walton,   , ,21,21,Levine,Philip,,205
8/28/18,DEM,Democratic Party,GOV,Governor,WAS,Washington,   , ,12,12,Levine,Philip,,100
8/28/18,DEM,Democratic Party,GOV,Governor,ALA,Alachua,   , ,63,63,Lundmark,Alex,Lundy,149
8/28/18,DEM,Democratic Party,GOV,Governor,BAK,Baker,   , ,9,9,Lundmark,Alex,Lundy,31
8/28/18,DEM,Democratic Party,GOV,Governor,BAY,Bay,   , ,44,44,Lundmark,Alex,Lundy,48
8/28/18,DEM,Democratic Party,GOV,Governor,BRA,Bradford,   , ,14,14,Lundmark,Alex,Lundy,13
8/28/18,DEM,Democratic Party,GOV,Governor,BRE,Brevard,   , ,174,174,Lundmark,Alex,Lundy,237
8/28/18,DEM,Democratic Party,GOV,Governor,BRO,Broward,   , ,577,577,Lundmark,Alex,Lundy,616
8/28/18,DEM,Democratic Party,GOV,Governor,CAL,Calhoun,   , ,11,11,Lundmark,Alex,Lundy,32
8/28/18,DEM,Democratic Party,GOV,Governor,CHA,Charlotte,   , ,67,67,Lundmark,Alex,Lundy,60
8/28/18,DEM,Democratic Party,GOV,Governor,CIT,Citrus,   , ,31,31,Lundmark,Alex,Lundy,80
8/28/18,DEM,Democratic Party,GOV,Governor,CLA,Clay,   , ,47,47,Lundmark,Alex,Lundy,51
8/28/18,DEM,Democratic Party,GOV,Governor,CLL,Collier,   , ,59,59,Lundmark,Alex,Lundy,100
8/28/18,DEM,Democratic Party,GOV,Governor,CLM,Columbia,   , ,22,22,Lundmark,Alex,Lundy,83
8/28/18,DEM,Democratic Party,GOV,Governor,DAD,Miami-Dade,   , ,762,762,Lundmark,Alex,Lundy,1114
8/28/18,DEM,Democratic Party,GOV,Governor,DES,Desoto,   , ,15,15,Lundmark,Alex,Lundy,55
8/28/18,DEM,Democratic Party,GOV,Governor,DIX,Dixie,   , ,10,10,Lundmark,Alex,Lundy,42
8/28/18,DEM,Democratic Party,GOV,Governor,DUV,Duval,   , ,199,199,Lundmark,Alex,Lundy,376
8/28/18,DEM,Democratic Party,GOV,Governor,ESC,Escambia,   , ,79,79,Lundmark,Alex,Lundy,178
8/28/18,DEM,Democratic Party,GOV,Governor,FLA,Flagler,   , ,25,25,Lundmark,Alex,Lundy,54
8/28/18,DEM,Democratic Party,GOV,Governor,FRA,Franklin,   , ,8,8,Lundmark,Alex,Lundy,39
8/28/18,DEM,Democratic Party,GOV,Governor,GAD,Gadsden,   , ,25,25,Lundmark,Alex,Lundy,39
8/28/18,DEM,Democratic Party,GOV,Governor,GIL,Gilchrist,   , ,10,10,Lundmark,Alex,Lundy,15
8/28/18,DEM,Democratic Party,GOV,Governor,GLA,Glades,   , ,13,13,Lundmark,Alex,Lundy,27
8/28/18,DEM,Democratic Party,GOV,Governor,GUL,Gulf,   , ,10,10,Lundmark,Alex,Lundy,17
8/28/18,DEM,Democratic Party,GOV,Governor,HAM,Hamilton,   , ,8,8,Lundmark,Alex,Lundy,18
8/28/18,DEM,Democratic Party,GOV,Governor,HAR,Hardee,   , ,12,12,Lundmark,Alex,Lundy,16
8/28/18,DEM,Democratic Party,GOV,Governor,HEN,Hendry,   , ,10,10,Lundmark,Alex,Lundy,28
8/28/18,DEM,Democratic Party,GOV,Governor,HER,Hernando,   , ,64,64,Lundmark,Alex,Lundy,88
8/28/18,DEM,Democratic Party,GOV,Governor,HIG,Highlands,   , ,25,25,Lundmark,Alex,Lundy,40
8/28/18,DEM,Democratic Party,GOV,Governor,HIL,Hillsborough,   , ,390,390,Lundmark,Alex,Lundy,527
8/28/18,DEM,Democratic Party,GOV,Governor,HOL,Holmes,   , ,8,8,Lundmark,Alex,Lundy,20
8/28/18,DEM,Democratic Party,GOV,Governor,IND,Indian River,   , ,36,36,Lundmark,Alex,Lundy,70
8/28/18,DEM,Democratic Party,GOV,Governor,JAC,Jackson,   , ,14,14,Lundmark,Alex,Lundy,70
8/28/18,DEM,Democratic Party,GOV,Governor,JEF,Jefferson,   , ,16,16,Lundmark,Alex,Lundy,21
8/28/18,DEM,Democratic Party,GOV,Governor,LAF,Lafayette,   , ,5,5,Lundmark,Alex,Lundy,18
8/28/18,DEM,Democratic Party,GOV,Governor,LAK,Lake,   , ,102,102,Lundmark,Alex,Lundy,100
8/28/18,DEM,Democratic Party,GOV,Governor,LEE,Lee,   , ,127,127,Lundmark,Alex,Lundy,190
8/28/18,DEM,Democratic Party,GOV,Governor,LEO,Leon,   , ,155,155,Lundmark,Alex,Lundy,142
8/28/18,DEM,Democratic Party,GOV,Governor,LEV,Levy,   , ,13,13,Lundmark,Alex,Lundy,50
8/28/18,DEM,Democratic Party,GOV,Governor,LIB,Liberty,   , ,8,8,Lundmark,Alex,Lundy,49
8/28/18,DEM,Democratic Party,GOV,Governor,MAD,Madison,   , ,11,11,Lundmark,Alex,Lundy,45
8/28/18,DEM,Democratic Party,GOV,Governor,MAN,Manatee,   , ,70,70,Lundmark,Alex,Lundy,135
8/28/18,DEM,Democratic Party,GOV,Governor,MON,Monroe,   , ,33,33,Lundmark,Alex,Lundy,50
8/28/18,DEM,Democratic Party,GOV,Governor,MRN,Marion,   , ,125,125,Lundmark,Alex,Lundy,168
8/28/18,DEM,Democratic Party,GOV,Governor,MRT,Martin,   , ,30,30,Lundmark,Alex,Lundy,45
8/28/18,DEM,Democratic Party,GOV,Governor,NAS,Nassau,   , ,15,15,Lundmark,Alex,Lundy,29
8/28/18,DEM,Democratic Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Lundmark,Alex,Lundy,54
8/28/18,DEM,Democratic Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Lundmark,Alex,Lundy,27
8/28/18,DEM,Democratic Party,GOV,Governor,ORA,Orange,   , ,247,247,Lundmark,Alex,Lundy,523
8/28/18,DEM,Democratic Party,GOV,Governor,OSC,Osceola,   , ,87,87,Lundmark,Alex,Lundy,324
8/28/18,DEM,Democratic Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Lundmark,Alex,Lundy,405
8/28/18,DEM,Democratic Party,GOV,Governor,PAS,Pasco,   , ,110,110,Lundmark,Alex,Lundy,193
8/28/18,DEM,Democratic Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Lundmark,Alex,Lundy,299
8/28/18,DEM,Democratic Party,GOV,Governor,POL,Polk,   , ,167,167,Lundmark,Alex,Lundy,337
8/28/18,DEM,Democratic Party,GOV,Governor,PUT,Putnam,   , ,35,35,Lundmark,Alex,Lundy,62
8/28/18,DEM,Democratic Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Lundmark,Alex,Lundy,57
8/28/18,DEM,Democratic Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Lundmark,Alex,Lundy,125
8/28/18,DEM,Democratic Party,GOV,Governor,SEM,Seminole,   , ,81,81,Lundmark,Alex,Lundy,148
8/28/18,DEM,Democratic Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Lundmark,Alex,Lundy,63
8/28/18,DEM,Democratic Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Lundmark,Alex,Lundy,153
8/28/18,DEM,Democratic Party,GOV,Governor,SUM,Sumter,   , ,26,26,Lundmark,Alex,Lundy,40
8/28/18,DEM,Democratic Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Lundmark,Alex,Lundy,49
8/28/18,DEM,Democratic Party,GOV,Governor,TAY,Taylor,   , ,14,14,Lundmark,Alex,Lundy,51
8/28/18,DEM,Democratic Party,GOV,Governor,UNI,Union,   , ,8,8,Lundmark,Alex,Lundy,27
8/28/18,DEM,Democratic Party,GOV,Governor,VOL,Volusia,   , ,125,125,Lundmark,Alex,Lundy,263
8/28/18,DEM,Democratic Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Lundmark,Alex,Lundy,47
8/28/18,DEM,Democratic Party,GOV,Governor,WAL,Walton,   , ,21,21,Lundmark,Alex,Lundy,17
8/28/18,DEM,Democratic Party,GOV,Governor,WAS,Washington,   , ,12,12,Lundmark,Alex,Lundy,16
8/28/18,DEM,Democratic Party,GOV,Governor,ALA,Alachua,   , ,63,63,Wetherbee,John,,265
8/28/18,DEM,Democratic Party,GOV,Governor,BAK,Baker,   , ,9,9,Wetherbee,John,,62
8/28/18,DEM,Democratic Party,GOV,Governor,BAY,Bay,   , ,44,44,Wetherbee,John,,133
8/28/18,DEM,Democratic Party,GOV,Governor,BRA,Bradford,   , ,14,14,Wetherbee,John,,73
8/28/18,DEM,Democratic Party,GOV,Governor,BRE,Brevard,   , ,174,174,Wetherbee,John,,474
8/28/18,DEM,Democratic Party,GOV,Governor,BRO,Broward,   , ,577,577,Wetherbee,John,,927
8/28/18,DEM,Democratic Party,GOV,Governor,CAL,Calhoun,   , ,11,11,Wetherbee,John,,76
8/28/18,DEM,Democratic Party,GOV,Governor,CHA,Charlotte,   , ,67,67,Wetherbee,John,,117
8/28/18,DEM,Democratic Party,GOV,Governor,CIT,Citrus,   , ,31,31,Wetherbee,John,,158
8/28/18,DEM,Democratic Party,GOV,Governor,CLA,Clay,   , ,47,47,Wetherbee,John,,115
8/28/18,DEM,Democratic Party,GOV,Governor,CLL,Collier,   , ,59,59,Wetherbee,John,,151
8/28/18,DEM,Democratic Party,GOV,Governor,CLM,Columbia,   , ,22,22,Wetherbee,John,,144
8/28/18,DEM,Democratic Party,GOV,Governor,DAD,Miami-Dade,   , ,762,762,Wetherbee,John,,942
8/28/18,DEM,Democratic Party,GOV,Governor,DES,Desoto,   , ,15,15,Wetherbee,John,,93
8/28/18,DEM,Democratic Party,GOV,Governor,DIX,Dixie,   , ,10,10,Wetherbee,John,,60
8/28/18,DEM,Democratic Party,GOV,Governor,DUV,Duval,   , ,199,199,Wetherbee,John,,657
8/28/18,DEM,Democratic Party,GOV,Governor,ESC,Escambia,   , ,79,79,Wetherbee,John,,265
8/28/18,DEM,Democratic Party,GOV,Governor,FLA,Flagler,   , ,25,25,Wetherbee,John,,84
8/28/18,DEM,Democratic Party,GOV,Governor,FRA,Franklin,   , ,8,8,Wetherbee,John,,60
8/28/18,DEM,Democratic Party,GOV,Governor,GAD,Gadsden,   , ,25,25,Wetherbee,John,,78
8/28/18,DEM,Democratic Party,GOV,Governor,GIL,Gilchrist,   , ,10,10,Wetherbee,John,,43
8/28/18,DEM,Democratic Party,GOV,Governor,GLA,Glades,   , ,13,13,Wetherbee,John,,36
8/28/18,DEM,Democratic Party,GOV,Governor,GUL,Gulf,   , ,10,10,Wetherbee,John,,31
8/28/18,DEM,Democratic Party,GOV,Governor,HAM,Hamilton,   , ,8,8,Wetherbee,John,,33
8/28/18,DEM,Democratic Party,GOV,Governor,HAR,Hardee,   , ,12,12,Wetherbee,John,,44
8/28/18,DEM,Democratic Party,GOV,Governor,HEN,Hendry,   , ,10,10,Wetherbee,John,,55
8/28/18,DEM,Democratic Party,GOV,Governor,HER,Hernando,   , ,64,64,Wetherbee,John,,199
8/28/18,DEM,Democratic Party,GOV,Governor,HIG,Highlands,   , ,25,25,Wetherbee,John,,63
8/28/18,DEM,Democratic Party,GOV,Governor,HIL,Hillsborough,   , ,390,390,Wetherbee,John,,842
8/28/18,DEM,Democratic Party,GOV,Governor,HOL,Holmes,   , ,8,8,Wetherbee,John,,52
8/28/18,DEM,Democratic Party,GOV,Governor,IND,Indian River,   , ,36,36,Wetherbee,John,,79
8/28/18,DEM,Democratic Party,GOV,Governor,JAC,Jackson,   , ,14,14,Wetherbee,John,,173
8/28/18,DEM,Democratic Party,GOV,Governor,JEF,Jefferson,   , ,16,16,Wetherbee,John,,49
8/28/18,DEM,Democratic Party,GOV,Governor,LAF,Lafayette,   , ,5,5,Wetherbee,John,,39
8/28/18,DEM,Democratic Party,GOV,Governor,LAK,Lake,   , ,102,102,Wetherbee,John,,245
8/28/18,DEM,Democratic Party,GOV,Governor,LEE,Lee,   , ,127,127,Wetherbee,John,,345
8/28/18,DEM,Democratic Party,GOV,Governor,LEO,Leon,   , ,155,155,Wetherbee,John,,271
8/28/18,DEM,Democratic Party,GOV,Governor,LEV,Levy,   , ,13,13,Wetherbee,John,,80
8/28/18,DEM,Democratic Party,GOV,Governor,LIB,Liberty,   , ,8,8,Wetherbee,John,,92
8/28/18,DEM,Democratic Party,GOV,Governor,MAD,Madison,   , ,11,11,Wetherbee,John,,78
8/28/18,DEM,Democratic Party,GOV,Governor,MAN,Manatee,   , ,70,70,Wetherbee,John,,215
8/28/18,DEM,Democratic Party,GOV,Governor,MON,Monroe,   , ,33,33,Wetherbee,John,,93
8/28/18,DEM,Democratic Party,GOV,Governor,MRN,Marion,   , ,125,125,Wetherbee,John,,300
8/28/18,DEM,Democratic Party,GOV,Governor,MRT,Martin,   , ,30,30,Wetherbee,John,,98
8/28/18,DEM,Democratic Party,GOV,Governor,NAS,Nassau,   , ,15,15,Wetherbee,John,,87
8/28/18,DEM,Democratic Party,GOV,Governor,OKA,Okaloosa,   , ,52,52,Wetherbee,John,,95
8/28/18,DEM,Democratic Party,GOV,Governor,OKE,Okeechobee,   , ,11,11,Wetherbee,John,,63
8/28/18,DEM,Democratic Party,GOV,Governor,ORA,Orange,   , ,247,247,Wetherbee,John,,842
8/28/18,DEM,Democratic Party,GOV,Governor,OSC,Osceola,   , ,87,87,Wetherbee,John,,442
8/28/18,DEM,Democratic Party,GOV,Governor,PAL,Palm Beach,   , ,871,871,Wetherbee,John,,632
8/28/18,DEM,Democratic Party,GOV,Governor,PAS,Pasco,   , ,110,110,Wetherbee,John,,311
8/28/18,DEM,Democratic Party,GOV,Governor,PIN,Pinellas,   , ,299,299,Wetherbee,John,,666
8/28/18,DEM,Democratic Party,GOV,Governor,POL,Polk,   , ,167,167,Wetherbee,John,,650
8/28/18,DEM,Democratic Party,GOV,Governor,PUT,Putnam,   , ,35,35,Wetherbee,John,,184
8/28/18,DEM,Democratic Party,GOV,Governor,SAN,Santa Rosa,   , ,41,41,Wetherbee,John,,128
8/28/18,DEM,Democratic Party,GOV,Governor,SAR,Sarasota,   , ,101,101,Wetherbee,John,,210
8/28/18,DEM,Democratic Party,GOV,Governor,SEM,Seminole,   , ,81,81,Wetherbee,John,,226
8/28/18,DEM,Democratic Party,GOV,Governor,STJ,St. Johns,   , ,46,46,Wetherbee,John,,106
8/28/18,DEM,Democratic Party,GOV,Governor,STL,St. Lucie,   , ,64,64,Wetherbee,John,,264
8/28/18,DEM,Democratic Party,GOV,Governor,SUM,Sumter,   , ,26,26,Wetherbee,John,,98
8/28/18,DEM,Democratic Party,GOV,Governor,SUW,Suwannee,   , ,16,16,Wetherbee,John,,106
8/28/18,DEM,Democratic Party,GOV,Governor,TAY,Taylor,   , ,14,14,Wetherbee,John,,95
8/28/18,DEM,Democratic Party,GOV,Governor,UNI,Union,   , ,8,8,Wetherbee,John,,43
8/28/18,DEM,Democratic Party,GOV,Governor,VOL,Volusia,   , ,125,125,Wetherbee,John,,521
8/28/18,DEM,Democratic Party,GOV,Governor,WAK,Wakulla,   , ,12,12,Wetherbee,John,,87
8/28/18,DEM,Democratic Party,GOV,Governor,WAL,Walton,   , ,21,21,Wetherbee,John,,42
8/28/18,DEM,Democratic Party,GOV,Governor,WAS,Washington,   , ,12,12,Wetherbee,John,,39
8/28/18,REP,Republican Party,ATG,Attorney General,ALA,Alachua,   , ,63,63,Moody,Ashley,,8832
8/28/18,REP,Republican Party,ATG,Attorney General,BAK,Baker,   , ,9,9,Moody,Ashley,,1883
8/28/18,REP,Republican Party,ATG,Attorney General,BAY,Bay,   , ,44,44,Moody,Ashley,,11120
8/28/18,REP,Republican Party,ATG,Attorney General,BRA,Bradford,   , ,14,14,Moody,Ashley,,2012
8/28/18,REP,Republican Party,ATG,Attorney General,BRE,Brevard,   , ,174,174,Moody,Ashley,,39433
8/28/18,REP,Republican Party,ATG,Attorney General,BRO,Broward,   , ,577,577,Moody,Ashley,,31483
8/28/18,REP,Republican Party,ATG,Attorney General,CAL,Calhoun,   , ,11,11,Moody,Ashley,,527
8/28/18,REP,Republican Party,ATG,Attorney General,CHA,Charlotte,   , ,67,67,Moody,Ashley,,9721
8/28/18,REP,Republican Party,ATG,Attorney General,CIT,Citrus,   , ,31,31,Moody,Ashley,,12394
8/28/18,REP,Republican Party,ATG,Attorney General,CLA,Clay,   , ,47,47,Moody,Ashley,,17037
8/28/18,REP,Republican Party,ATG,Attorney General,CLL,Collier,   , ,59,59,Moody,Ashley,,20668
8/28/18,REP,Republican Party,ATG,Attorney General,CLM,Columbia,   , ,22,22,Moody,Ashley,,3808
8/28/18,REP,Republican Party,ATG,Attorney General,DAD,Miami-Dade,   , ,762,762,Moody,Ashley,,48766
8/28/18,REP,Republican Party,ATG,Attorney General,DES,Desoto,   , ,15,15,Moody,Ashley,,1075
8/28/18,REP,Republican Party,ATG,Attorney General,DIX,Dixie,   , ,10,10,Moody,Ashley,,961
8/28/18,REP,Republican Party,ATG,Attorney General,DUV,Duval,   , ,199,199,Moody,Ashley,,42072
8/28/18,REP,Republican Party,ATG,Attorney General,ESC,Escambia,   , ,79,79,Moody,Ashley,,12846
8/28/18,REP,Republican Party,ATG,Attorney General,FLA,Flagler,   , ,25,25,Moody,Ashley,,6610
8/28/18,REP,Republican Party,ATG,Attorney General,FRA,Franklin,   , ,8,8,Moody,Ashley,,763
8/28/18,REP,Republican Party,ATG,Attorney General,GAD,Gadsden,   , ,25,25,Moody,Ashley,,1184
8/28/18,REP,Republican Party,ATG,Attorney General,GIL,Gilchrist,   , ,10,10,Moody,Ashley,,1765
8/28/18,REP,Republican Party,ATG,Attorney General,GLA,Glades,   , ,13,13,Moody,Ashley,,530
8/28/18,REP,Republican Party,ATG,Attorney General,GUL,Gulf,   , ,10,10,Moody,Ashley,,1055
8/28/18,REP,Republican Party,ATG,Attorney General,HAM,Hamilton,   , ,8,8,Moody,Ashley,,636
8/28/18,REP,Republican Party,ATG,Attorney General,HAR,Hardee,   , ,12,12,Moody,Ashley,,1724
8/28/18,REP,Republican Party,ATG,Attorney General,HEN,Hendry,   , ,10,10,Moody,Ashley,,1235
8/28/18,REP,Republican Party,ATG,Attorney General,HER,Hernando,   , ,64,64,Moody,Ashley,,11761
8/28/18,REP,Republican Party,ATG,Attorney General,HIG,Highlands,   , ,25,25,Moody,Ashley,,7204
8/28/18,REP,Republican Party,ATG,Attorney General,HIL,Hillsborough,   , ,390,390,Moody,Ashley,,56518
8/28/18,REP,Republican Party,ATG,Attorney General,HOL,Holmes,   , ,8,8,Moody,Ashley,,1618
8/28/18,REP,Republican Party,ATG,Attorney General,IND,Indian River,   , ,36,36,Moody,Ashley,,11509
8/28/18,REP,Republican Party,ATG,Attorney General,JAC,Jackson,   , ,14,14,Moody,Ashley,,2116
8/28/18,REP,Republican Party,ATG,Attorney General,JEF,Jefferson,   , ,16,16,Moody,Ashley,,1175
8/28/18,REP,Republican Party,ATG,Attorney General,LAF,Lafayette,   , ,5,5,Moody,Ashley,,449
8/28/18,REP,Republican Party,ATG,Attorney General,LAK,Lake,   , ,102,102,Moody,Ashley,,22414
8/28/18,REP,Republican Party,ATG,Attorney General,LEE,Lee,   , ,127,127,Moody,Ashley,,35142
8/28/18,REP,Republican Party,ATG,Attorney General,LEO,Leon,   , ,155,155,Moody,Ashley,,12572
8/28/18,REP,Republican Party,ATG,Attorney General,LEV,Levy,   , ,13,13,Moody,Ashley,,3852
8/28/18,REP,Republican Party,ATG,Attorney General,LIB,Liberty,   , ,8,8,Moody,Ashley,,256
8/28/18,REP,Republican Party,ATG,Attorney General,MAD,Madison,   , ,11,11,Moody,Ashley,,1022
8/28/18,REP,Republican Party,ATG,Attorney General,MAN,Manatee,   , ,70,70,Moody,Ashley,,22646
8/28/18,REP,Republican Party,ATG,Attorney General,MON,Monroe,   , ,33,33,Moody,Ashley,,4139
8/28/18,REP,Republican Party,ATG,Attorney General,MRN,Marion,   , ,125,125,Moody,Ashley,,24577
8/28/18,REP,Republican Party,ATG,Attorney General,MRT,Martin,   , ,30,30,Moody,Ashley,,14100
8/28/18,REP,Republican Party,ATG,Attorney General,NAS,Nassau,   , ,15,15,Moody,Ashley,,7976
8/28/18,REP,Republican Party,ATG,Attorney General,OKA,Okaloosa,   , ,52,52,Moody,Ashley,,10347
8/28/18,REP,Republican Party,ATG,Attorney General,OKE,Okeechobee,   , ,11,11,Moody,Ashley,,2169
8/28/18,REP,Republican Party,ATG,Attorney General,ORA,Orange,   , ,247,247,Moody,Ashley,,36307
8/28/18,REP,Republican Party,ATG,Attorney General,OSC,Osceola,   , ,87,87,Moody,Ashley,,7890
8/28/18,REP,Republican Party,ATG,Attorney General,PAL,Palm Beach,   , ,871,871,Moody,Ashley,,42714
8/28/18,REP,Republican Party,ATG,Attorney General,PAS,Pasco,   , ,110,110,Moody,Ashley,,25635
8/28/18,REP,Republican Party,ATG,Attorney General,PIN,Pinellas,   , ,299,299,Moody,Ashley,,49387
8/28/18,REP,Republican Party,ATG,Attorney General,POL,Polk,   , ,167,167,Moody,Ashley,,36167
8/28/18,REP,Republican Party,ATG,Attorney General,PUT,Putnam,   , ,35,35,Moody,Ashley,,3979
8/28/18,REP,Republican Party,ATG,Attorney General,SAN,Santa Rosa,   , ,41,41,Moody,Ashley,,9945
8/28/18,REP,Republican Party,ATG,Attorney General,SAR,Sarasota,   , ,101,101,Moody,Ashley,,25854
8/28/18,REP,Republican Party,ATG,Attorney General,SEM,Seminole,   , ,81,81,Moody,Ashley,,22332
8/28/18,REP,Republican Party,ATG,Attorney General,STJ,St. Johns,   , ,46,46,Moody,Ashley,,18410
8/28/18,REP,Republican Party,ATG,Attorney General,STL,St. Lucie,   , ,64,64,Moody,Ashley,,13010
8/28/18,REP,Republican Party,ATG,Attorney General,SUM,Sumter,   , ,26,26,Moody,Ashley,,13765
8/28/18,REP,Republican Party,ATG,Attorney General,SUW,Suwannee,   , ,16,16,Moody,Ashley,,2888
8/28/18,REP,Republican Party,ATG,Attorney General,TAY,Taylor,   , ,14,14,Moody,Ashley,,1206
8/28/18,REP,Republican Party,ATG,Attorney General,UNI,Union,   , ,8,8,Moody,Ashley,,851
8/28/18,REP,Republican Party,ATG,Attorney General,VOL,Volusia,   , ,125,125,Moody,Ashley,,28205
8/28/18,REP,Republican Party,ATG,Attorney General,WAK,Wakulla,   , ,12,12,Moody,Ashley,,2089
8/28/18,REP,Republican Party,ATG,Attorney General,WAL,Walton,   , ,21,21,Moody,Ashley,,5894
8/28/18,REP,Republican Party,ATG,Attorney General,WAS,Washington,   , ,12,12,Moody,Ashley,,1798
8/28/18,REP,Republican Party,ATG,Attorney General,ALA,Alachua,   , ,63,63,White,Frank,,5077
8/28/18,REP,Republican Party,ATG,Attorney General,BAK,Baker,   , ,9,9,White,Frank,,1414
8/28/18,REP,Republican Party,ATG,Attorney General,BAY,Bay,   , ,44,44,White,Frank,,7721
